BOROUGH,BLOCK,LOT,ADDRESS,ZIP CODE,DEVELOPMENT,MANAGED BY,CD#,FACILITY
BRONX,2420,9020,3073 PARK AVENUE,10451,MORRISANIA AIR RIGHTS,MORRISANIA AIR RIGHTS,4,BULK STORAGE ROOM/ JANITORIAL STORAGE ROOM/ MAIN STOREROOM/ MAINTENANCE SHOP
BRONX,2420,9078,3115 PARK AVENUE,10451,MORRISANIA AIR RIGHTS,MORRISANIA AIR RIGHTS,4,
BRONX,2420,9078,3125 PARK AVENUE,10451,MORRISANIA AIR RIGHTS,MORRISANIA AIR RIGHTS,4,BOILER
BRONX,2420,9078,3131 PARK AVENUE,10451,MORRISANIA AIR RIGHTS,MORRISANIA AIR RIGHTS,4,COMMUNITY OPERATIONS SPACE (VACANT)
BRONX,2420,9078,3135 PARK AVENUE,10451,MORRISANIA AIR RIGHTS,MORRISANIA AIR RIGHTS,4,SENIOR CENTER/ COMMUNITY OPERATIONS SPACE (VACANT)
BRONX,2420,9078,3145 PARK AVENUE,10451,MORRISANIA AIR RIGHTS,MORRISANIA AIR RIGHTS,4,DEVELOPMENT MANAGEMENT OFFICE
BRONX,2427,3,1228 CLAY AVENUE,10456,CLAREMONT REHAB (GROUP 4),CLAREMONT CONSOLIDATED,4,BOILER
BRONX,2427,4,1232 CLAY AVENUE,10456,CLAREMONT REHAB (GROUP 2),CLAREMONT CONSOLIDATED,4,
BRONX,2427,6,1236 CLAY AVENUE,10456,CLAREMONT REHAB (GROUP 2),CLAREMONT CONSOLIDATED,4,BOILER
BRONX,2427,7,1240 CLAY AVENUE,10456,CLAREMONT REHAB (GROUP 4),CLAREMONT CONSOLIDATED,4,BOILER
BRONX,2427,9,1244 CLAY AVENUE,10456,CLAREMONT REHAB (GROUP 2),CLAREMONT CONSOLIDATED,4,BOILER
BRONX,2427,10,1248 CLAY AVENUE,10456,CLAREMONT REHAB (GROUP 4),CLAREMONT CONSOLIDATED,4,BOILER
BRONX,2427,12,1252 CLAY AVENUE,10456,CLAREMONT REHAB (GROUP 4),CLAREMONT CONSOLIDATED,4,BOILER
BRONX,2427,22,1278 CLAY AVENUE,10456,CLAREMONT REHAB (GROUP 2),CLAREMONT CONSOLIDATED,4,COMMERCIAL SPACE (STORE #1)/ BOILER
BRONX,2427,22,1280 CLAY AVENUE,10456,CLAREMONT REHAB (GROUP 2),CLAREMONT CONSOLIDATED,4,COMMERCIAL SPACE (STORE #2)
BRONX,2428,3,1046 TELLER AVENUE,10456,CLAREMONT REHAB (GROUP 4),CLAREMONT CONSOLIDATED,4,BOILER
BRONX,2428,4,1052 TELLER AVENUE,10456,CLAREMONT REHAB (GROUP 3),CLAREMONT CONSOLIDATED,4,DEVELOPMENT MANAGEMENT OFFICE/ BOILER
BRONX,2428,9,1064 TELLER AVENUE,10456,CLAREMONT REHAB (GROUP 3),CLAREMONT CONSOLIDATED,4,TENANT ASSOCIATION ROOM/ BOILER
BRONX,2428,12,1068 TELLER AVENUE,10456,CLAREMONT REHAB (GROUP 4),CLAREMONT CONSOLIDATED,4,BOILER/ EXTERMINATOR SHOP
BRONX,2428,15,1072 TELLER AVENUE,10456,CLAREMONT REHAB (GROUP 3),CLAREMONT CONSOLIDATED,4,BOILER
BRONX,2429,1,1100 TELLER AVENUE,10456,TELLER AVENUE-EAST 166TH STREET,CLAREMONT CONSOLIDATED,4,BOILER
BRONX,2429,1,1110 TELLER AVENUE,10456,TELLER AVENUE-EAST 166TH STREET,CLAREMONT CONSOLIDATED,4,
BRONX,2429,28,1115 CLAY AVENUE,10456,CLAREMONT REHAB (GROUP 2),CLAREMONT CONSOLIDATED,4,BOILER
BRONX,2429,28,1119 CLAY AVENUE,10456,CLAREMONT REHAB (GROUP 2),CLAREMONT CONSOLIDATED,4,
BRONX,2429,28,1123 CLAY AVENUE,10456,CLAREMONT REHAB (GROUP 2),CLAREMONT CONSOLIDATED,4,
BRONX,2429,28,1127 CLAY AVENUE,10456,CLAREMONT REHAB (GROUP 2),CLAREMONT CONSOLIDATED,4,
BRONX,2430,30,1195 CLAY AVENUE,10456,CLAREMONT REHAB (GROUP 2),CLAREMONT CONSOLIDATED,4,COMMERCIAL SPACE (NOT FPA)/TENANT ASSOCIATION ROOM/ BOILER
BRONX,2433,1,1020 COLLEGE AVENUE,10456,COLLEGE AVENUE-EAST 165TH STREET,CLAREMONT CONSOLIDATED,4,COMMUNITY OPERATIONS SPACE (VACANT)/ BOILER/ LAUNDRY ROOM/ HPT SHOP
BRONX,2433,1,1030 COLLEGE AVENUE,10456,COLLEGE AVENUE-EAST 165TH STREET,CLAREMONT CONSOLIDATED,4,
BRONX,2434,18,1150 COLLEGE AVENUE,10456,CLAREMONT REHAB (GROUP 5),CLAREMONT CONSOLIDATED,4,BOILER/ BRICKLAYERS SHOP
BRONX,2434,18,1156 COLLEGE AVENUE,10456,CLAREMONT REHAB (GROUP 5),CLAREMONT CONSOLIDATED,4,
BRONX,2434,18,308 EAST 167TH STREET,10456,CLAREMONT REHAB (GROUP 5),CLAREMONT CONSOLIDATED,4,COMMERCIAL SPACE (NOT FPA)
BRONX,2434,26,1131 FINDLAY AVENUE,10456,CLAREMONT REHAB (GROUP 5),CLAREMONT CONSOLIDATED,4,MAINTENANCE OPERATION/ TENANT ASSOCIATION ROOM/ BOILER/ MAIN STOREROOM/ PLUMBERS SHOP
BRONX,2434,30,1129 FINDLAY AVENUE,10456,CLAREMONT REHAB (GROUP 5),CLAREMONT CONSOLIDATED,4,DEVELOPMENT GROUNDS
BRONX,2434,34,1113 FINDLAY AVENUE,10456,CLAREMONT REHAB (GROUP 5),CLAREMONT CONSOLIDATED,4,BOILER
BRONX,2434,34,1117 FINDLAY AVENUE,10456,CLAREMONT REHAB (GROUP 5),CLAREMONT CONSOLIDATED,4,
BRONX,2434,34,1121 FINDLAY AVENUE,10456,CLAREMONT REHAB (GROUP 5),CLAREMONT CONSOLIDATED,4,
BRONX,2434,42,1105 FINDLAY AVENUE,10456,CLAREMONT REHAB (GROUP 5),CLAREMONT CONSOLIDATED,4,DEVELOPMENT GROUNDS
BRONX,2434,53,1114 FINDLAY AVENUE,10456,CLAREMONT REHAB (GROUP 4),CLAREMONT CONSOLIDATED,4,BOILER/ STORAGE ROOM
BRONX,2434,57,1122 FINDLAY AVENUE,10456,CLAREMONT REHAB (GROUP 4),CLAREMONT CONSOLIDATED,4,
BRONX,2434,57,1124 FINDLAY AVENUE,10456,CLAREMONT REHAB (GROUP 4),CLAREMONT CONSOLIDATED,4,
BRONX,2434,57,1128 FINDLAY AVENUE,10456,CLAREMONT REHAB (GROUP 4),CLAREMONT CONSOLIDATED,4,TENANT ASSOCIATION ROOM/ BOILER/ GLAZIERS SHOP/ PAINT SHOP
BRONX,2434,57,1134 FINDLAY AVENUE,10456,CLAREMONT REHAB (GROUP 4),CLAREMONT CONSOLIDATED,4,
BRONX,2434,74,1129 TELLER AVENUE,10456,CLAREMONT REHAB (GROUP 3),CLAREMONT CONSOLIDATED,4,BOILER
BRONX,2434,80,1105 TELLER AVENUE,10456,CLAREMONT REHAB (GROUP 3),CLAREMONT CONSOLIDATED,4,COMMUNITY OPERATIONS SPACE (VACANT)/ BOILER
BRONX,2434,80,1109 TELLER AVENUE,10456,CLAREMONT REHAB (GROUP 3),CLAREMONT CONSOLIDATED,4,
BRONX,2434,80,1113 TELLER AVENUE,10456,CLAREMONT REHAB (GROUP 3),CLAREMONT CONSOLIDATED,4,
BRONX,2434,80,1117 TELLER AVENUE,10456,CLAREMONT REHAB (GROUP 3),CLAREMONT CONSOLIDATED,4,
BRONX,2434,88,335 EAST 166TH STREET,10456,CLAREMONT REHAB (GROUP 4),CLAREMONT CONSOLIDATED,4,BOILER
BRONX,2509,18,1085 ANDERSON AVENUE,10452,HIGHBRIDGE REHABS (ANDERSON AVENUE),KRAUS MANAGEMENT (PRIVATE - BX 2),4,BOILER/ TWO STORAGE ROOMS
BRONX,2513,50,1144 NELSON AVENUE,10452,HIGHBRIDGE REHABS (NELSON AVENUE),KRAUS MANAGEMENT (PRIVATE - BX 2),4,DEVELOPMENT MANAGEMENT OFFICE/ BOILER/ LAUNDRY ROOM
BRONX,2514,15,134 WEST 166TH STREET,10452,HIGHBRIDGE REHABS (ANDERSON AVENUE),KRAUS MANAGEMENT (PRIVATE - BX 2),4,TWO STORAGE ROOMS
BRONX,2514,20,130 WEST 166TH STREET,10452,HIGHBRIDGE REHABS (ANDERSON AVENUE),KRAUS MANAGEMENT (PRIVATE - BX 2),4,BOILER/ THREE STORAGE ROOMS
BRONX,2514,67,1139 NELSON AVENUE,10452,HIGHBRIDGE REHABS (NELSON AVENUE),KRAUS MANAGEMENT (PRIVATE - BX 2),4,BOILER/ STORAGE ROOM
BRONX,2514,70,1135 NELSON AVENUE,10452,HIGHBRIDGE REHABS (NELSON AVENUE),KRAUS MANAGEMENT (PRIVATE - BX 2),4,DEVELOPMENT GROUNDS/PARKING LOT
BRONX,2514,72,1127 NELSON AVENUE,10452,HIGHBRIDGE REHABS (NELSON AVENUE),KRAUS MANAGEMENT (PRIVATE - BX 2),4,DEVELOPMENT GROUNDS/PARKING LOT
BRONX,2514,73,1125 NELSON AVENUE,10452,HIGHBRIDGE REHABS (NELSON AVENUE),KRAUS MANAGEMENT (PRIVATE - BX 2),4,DEVELOPMENT GROUNDS/PARKING LOT
BRONX,2514,77,125 WEST 166TH STREET,10452,HIGHBRIDGE REHABS (ANDERSON AVENUE),KRAUS MANAGEMENT (PRIVATE - BX 2),4,COMMUNITY OPERATIONS SPACE (VACANT)/ BOILER/ LAUNDRY ROOM
BRONX,2515,6,1182 NELSON AVENUE,10452,HIGHBRIDGE REHABS (NELSON AVENUE),KRAUS MANAGEMENT (PRIVATE - BX 2),4,
BRONX,2515,6,1184 NELSON AVENUE,10452,HIGHBRIDGE REHABS (NELSON AVENUE),KRAUS MANAGEMENT (PRIVATE - BX 2),4,BOILER/ TWO STORAGE ROOMS
BRONX,2527,32,1065 UNIVERSITY AVENUE,10452,HIGHBRIDGE GARDENS,HIGHBRIDGE GARDENS,4,CARPENTERS SHOP/ GROUNDS SHOP/ CONTRACTOR PAINT SHOP/ NYCHA PAINT SHOP
BRONX,2527,32,1075 UNIVERSITY AVENUE,10452,HIGHBRIDGE GARDENS,HIGHBRIDGE GARDENS,4,BRICKLAYERS SHOP/ GLAZIERS SHOP
BRONX,2527,32,1095 UNIVERSITY AVENUE,10452,HIGHBRIDGE GARDENS,HIGHBRIDGE GARDENS,4,CARETAKER X-SHOP/ EXTERMINATOR SHOP
BRONX,2527,32,1105 UNIVERSITY AVENUE,10452,HIGHBRIDGE GARDENS,HIGHBRIDGE GARDENS,4,DEVELOPMENT MANAGEMENT OFFICE/ LAUNDRY ROOM
BRONX,2527,32,1135 UNIVERSITY AVENUE,10452,HIGHBRIDGE GARDENS,HIGHBRIDGE GARDENS,4,PLASTERERS SHOP
BRONX,2527,32,1145 UNIVERSITY AVENUE,10452,HIGHBRIDGE GARDENS,HIGHBRIDGE GARDENS,4,SENIOR CENTER
BRONX,2527,32,1155 UNIVERSITY AVENUE,10452,HIGHBRIDGE GARDENS,HIGHBRIDGE GARDENS,4,COMMUNITY CENTER
BRONX,2527,32,1165 UNIVERSITY AVENUE,10452,HIGHBRIDGE GARDENS,HIGHBRIDGE GARDENS,4,DAY CARE CENTER
BRONX,2527,32,1115 UNIVERSITY AVENUE,10452,HIGHBRIDGE GARDENS,HIGHBRIDGE GARDENS,4,MAINTENANCE AREA/ NYCHA PARTS STOREROOM
BRONX,2527,32,1125 UNIVERSITY AVENUE,10452,HIGHBRIDGE GARDENS,HIGHBRIDGE GARDENS,4,BOILER
BRONX,2548,1,585 EAST 135TH STREET,10454,MILL BROOK,MILL BROOK,1,
BRONX,2548,1,580 EAST 137TH STREET,10454,MILL BROOK,MILL BROOK,1,
BRONX,2548,1,584 EAST 137TH STREET,10454,MILL BROOK,MILL BROOK,1,CONTRACTOR PAINT SHOP/ NYCHA PAINT SHOP/ PLASTERERS SHOP/ X-MEN SHOP
BRONX,2548,1,600 EAST 137TH STREET,10454,MILL BROOK,MILL BROOK,1,BRICKLAYERS SHOP/ CARPENTERS SHOP
BRONX,2548,1,620 EAST 137TH STREET,10454,MILL BROOK,MILL BROOK,1,REFRIGERATOR SHOP
BRONX,2548,1,640 EAST 137TH STREET,10454,MILL BROOK,MILL BROOK,1,CARPENTERS STORAGE/ GROUNDS SHOP
BRONX,2548,1,160 SAINT ANNS AVENUE,10454,MILL BROOK,MILL BROOK,1,DEVELOPMENT MANAGEMENT OFFICE/ BOILER
BRONX,2548,1,164 SAINT ANNS AVENUE,10454,MILL BROOK,MILL BROOK,1,
BRONX,2548,42,169 CYPRESS AVENUE,10454,MILL BROOK EXTENSION,MILL BROOK,1,ELEVATOR MECHANIC SHOP/ FILE STORAGE ROOM/ JANITORIAL STORAGE
BRONX,2557,83,694 EAST 149TH STREET,10455,MOORE,SAINT MARY'S PARK,1,
BRONX,2557,83,654 EAST 149TH STREET,10455,MOORE,SAINT MARY'S PARK,1,SATELLITE DEVELOPMENT MAINTENANCE OFFICE
BRONX,2557,83,664 EAST 149TH STREET,10455,MOORE,SAINT MARY'S PARK,1,SATELLITE DEVELOPMENT MANAGEMENT OFFICE
BRONX,2557,83,674 EAST 149TH STREET,10455,MOORE,SAINT MARY'S PARK,1,MAINTENANCE SHOP/ PAINT SHOP/ STOREROOM
BRONX,2557,83,676 EAST 149TH STREET,10455,MOORE,SAINT MARY'S PARK,1,BOILER
BRONX,2557,83,535 JACKSON AVENUE,10455,MOORE,SAINT MARY'S PARK,1,
BRONX,2557,83,515 JACKSON AVENUE,10455,MOORE,SAINT MARY'S PARK,1,SENIOR CENTER
BRONX,2557,83,525 JACKSON AVENUE,10455,MOORE,SAINT MARY'S PARK,1,BRICKLAYERS SHOP/ GLAZIERS SHOP/ PLASTERERS SHOP
BRONX,2568,12,695 EAST 139TH STREET,10454,"BETANCES III, 13",MILL BROOK,1,
BRONX,2568,12,699 EAST 139TH STREET,10454,"BETANCES III, 13",MILL BROOK,1,
BRONX,2568,12,690 EAST 140TH STREET,10454,"BETANCES II, 13",MILL BROOK,1,
BRONX,2568,12,700 EAST 140TH STREET,10454,"BETANCES II, 13",MILL BROOK,1,BOILER
BRONX,2620,36,905 EAGLE AVENUE,10456,EAGLE AVENUE-EAST 163RD STREET,FOREST,3,BOILER
BRONX,2620,36,907 EAGLE AVENUE,10456,EAGLE AVENUE-EAST 163RD STREET,FOREST,3,EXTERMINATOR SHOP/ PLASTERERS SHOP
BRONX,2623,135,550 CAULDWELL AVENUE,10455,SAINT MARY'S PARK,SAINT MARY'S PARK,1,MAINTENANCE SHOP
BRONX,2623,135,595 TRINITY AVENUE,10455,SAINT MARY'S PARK,SAINT MARY'S PARK,1,COMMUNITY CENTER
BRONX,2626,1,845 CAULDWELL AVENUE,10456,SOUTH BRONX AREA (SITE 402),UNION AVENUE CONSOLIDATED,1,MAINTENANCE SHOP
BRONX,2626,1,851 CAULDWELL AVENUE,10456,SOUTH BRONX AREA (SITE 402),UNION AVENUE CONSOLIDATED,1,
BRONX,2626,1,855 CAULDWELL AVENUE,10456,SOUTH BRONX AREA (SITE 402),UNION AVENUE CONSOLIDATED,1,BOILER
BRONX,2626,1,861 CAULDWELL AVENUE,10456,SOUTH BRONX AREA (SITE 402),UNION AVENUE CONSOLIDATED,1,
BRONX,2626,1,865 CAULDWELL AVENUE,10456,SOUTH BRONX AREA (SITE 402),UNION AVENUE CONSOLIDATED,1,
BRONX,2626,1,821 CAULDWELL AVENUE,10456,SOUTH BRONX AREA (SITE 402),UNION AVENUE CONSOLIDATED,1,BOILER
BRONX,2626,1,825 CAULDWELL AVENUE,10456,SOUTH BRONX AREA (SITE 402),UNION AVENUE CONSOLIDATED,1,
BRONX,2626,1,829 CAULDWELL AVENUE,10456,SOUTH BRONX AREA (SITE 402),UNION AVENUE CONSOLIDATED,1,
BRONX,2626,1,854 EAGLE AVENUE,10456,SOUTH BRONX AREA (SITE 402),UNION AVENUE CONSOLIDATED,1,
BRONX,2626,1,850 EAGLE AVENUE,10456,SOUTH BRONX AREA (SITE 402),UNION AVENUE CONSOLIDATED,1,
BRONX,2626,1,844 EAGLE AVENUE,10456,SOUTH BRONX AREA (SITE 402),UNION AVENUE CONSOLIDATED,1,
BRONX,2626,1,840 EAGLE AVENUE,10456,SOUTH BRONX AREA (SITE 402),UNION AVENUE CONSOLIDATED,1,
BRONX,2626,1,834 EAGLE AVENUE,10456,SOUTH BRONX AREA (SITE 402),UNION AVENUE CONSOLIDATED,1,RESIDENT ASSOCIATION OFFICE/ BOILER
BRONX,2626,1,830 EAGLE AVENUE,10456,SOUTH BRONX AREA (SITE 402),UNION AVENUE CONSOLIDATED,1,
BRONX,2626,1,611 EAST 158TH STREET,10456,SOUTH BRONX AREA (SITE 402),UNION AVENUE CONSOLIDATED,1,
BRONX,2626,1,615 EAST 158TH STREET,10456,SOUTH BRONX AREA (SITE 402),UNION AVENUE CONSOLIDATED,1,
BRONX,2626,1,625 EAST 158TH STREET,10456,SOUTH BRONX AREA (SITE 402),UNION AVENUE CONSOLIDATED,1,BOILER
BRONX,2626,1,635 EAST 158TH STREET,10456,SOUTH BRONX AREA (SITE 402),UNION AVENUE CONSOLIDATED,1,
BRONX,2626,1,645 EAST 158TH STREET,10456,SOUTH BRONX AREA (SITE 402),UNION AVENUE CONSOLIDATED,1,
BRONX,2628,1,670 CAULDWELL AVENUE,10455,SAINT MARY'S PARK,SAINT MARY'S PARK,1,DEVELOPMENT MAINTENANCE OFFICE/ BOILER
BRONX,2628,1,700 EAST 156TH STREET,10455,SAINT MARY'S PARK,SAINT MARY'S PARK,1,CARETAKER X-SHOP/ EXTERMINATOR SHOP/ PAINT CONTRACTOR SHOP/ PAINT SHOP/ PLASTERERS SHOP
BRONX,2628,1,645 WESTCHESTER AVENUE,10455,SAINT MARY'S PARK,SAINT MARY'S PARK,1,GLAZIERS SHOP
BRONX,2628,1,649 WESTCHESTER AVENUE,10455,SAINT MARY'S PARK,SAINT MARY'S PARK,1,DEVELOPMENT MANAGEMENT OFFICE/ MAINTENANCE SHOP/ STOREROOM
BRONX,2628,1,665 WESTCHESTER AVENUE,10455,SAINT MARY'S PARK,SAINT MARY'S PARK,1,LAUNDRY ROOM/ BRICKLAYERS SHOP
BRONX,2628,1,667 WESTCHESTER AVENUE,10455,SAINT MARY'S PARK,SAINT MARY'S PARK,1,ELEVATOR SHOP
BRONX,2628,1,671 WESTCHESTER AVENUE,10455,SAINT MARY'S PARK,SAINT MARY'S PARK,1,MAINTENANCE SHOP
BRONX,2628,1,675 WESTCHESTER AVENUE,10455,SAINT MARY'S PARK,SAINT MARY'S PARK,1,DAY CARE CENTER
BRONX,2628,1,679 WESTCHESTER AVENUE,10455,SAINT MARY'S PARK,SAINT MARY'S PARK,1,
BRONX,2631,11,902 CAULDWELL AVENUE,10456,MCKINLEY,NYC DEPT OF PARKS,3,PLAYGROUND (MANAGED BY NYC DEPARTMENT OF PARKS & RECREATION)
BRONX,2638,90,725 EAST 161ST STREET,10456,MCKINLEY,FOREST,3,MAINTENANCE SHOP/ STOREROOM
BRONX,2638,90,731 EAST 161ST STREET,10456,MCKINLEY,FOREST,3,
BRONX,2638,90,751 EAST 161ST STREET,10456,MCKINLEY,FOREST,3,COMMUNITY CENTER
BRONX,2638,90,730 EAST 163RD STREET,10456,MCKINLEY,FOREST,3,BOILER/ GROUNDS SHOP
BRONX,2638,90,750 EAST 163RD STREET,10456,MCKINLEY,FOREST,3,BRICKLAYERS SHOP/ CARPENTERS SHOP
BRONX,2638,90,905 TINTON AVENUE,10456,MCKINLEY,FOREST,3,
BRONX,2638,90,909 TINTON AVENUE,10456,MCKINLEY,FOREST,3,DAY CARE CENTER
BRONX,2638,90,905GAR TINTON AVENUE,10456,MCKINLEY,FOREST,3,GARAGE
BRONX,2639,1,765 EAST 163RD STREET,10456,FOREST,FOREST,3,
BRONX,2639,1,749 EAST 163RD STREET,10456,FOREST,FOREST,3,DAY CARE CENTER
BRONX,2639,1,735 EAST 163RD STREET,10456,FOREST,FOREST,3,PLUMBERS SHOP
BRONX,2639,1,695 EAST 163RD STREET,10456,FOREST,FOREST,3,
BRONX,2639,1,700 EAST 165TH STREET,10456,FOREST,FOREST,3,BOILER/ MAINTENANCE SHOP/ STOREROOM
BRONX,2639,1,730 EAST 165TH STREET,10456,FOREST,FOREST,3,X-MAN SHOP
BRONX,2639,1,770 EAST 165TH STREET,10456,FOREST,FOREST,3,PLASTERERS SHOP
BRONX,2639,1,955 TINTON AVENUE,10456,FOREST,FOREST,3,COMMUNITY CENTER
BRONX,2639,1,965 TINTON AVENUE,10456,FOREST,FOREST,3,
BRONX,2639,1,1005 TINTON AVENUE,10456,FOREST,FOREST,3,COMMUNITY OPERATIONS SPACE (VACANT)
BRONX,2639,1,975 TINTON AVENUE,10456,FOREST,FOREST,3,
BRONX,2639,1,1000 TRINITY AVENUE,10456,FOREST,FOREST,3,
BRONX,2639,1,1010 TRINITY AVENUE,10456,FOREST,FOREST,3,DEVELOPMENT MANAGEMENT OFFICE
BRONX,2639,1,980 TRINITY AVENUE,10456,FOREST,FOREST,3,TENANT ASSOCIATION
BRONX,2640,1,735 EAST 165TH STREET,10456,FOREST,FOREST,3,LAUNDRY ROOM
BRONX,2640,1,765 EAST 165TH STREET,10456,FOREST,FOREST,3,GLAZIERS SHOP
BRONX,2640,1,730 EAST 166TH STREET,10456,FOREST,FOREST,3,CARPENTERS SHOP
BRONX,2640,1,750 EAST 166TH STREET,10456,FOREST,FOREST,3,
BRONX,2640,1,760 EAST 166TH STREET,10456,FOREST,FOREST,3,
BRONX,2640,1,1020 TRINITY AVENUE,10456,FOREST,FOREST,3,GROUNDS SHOP/ PAINT SHOP
BRONX,2654,2,735 EAST 152ND STREET,10455,ADAMS,ADAMS,1,SENIOR CENTER
BRONX,2654,2,745 EAST 152ND STREET,10455,ADAMS,ADAMS,1,PLUMBERS SHOP
BRONX,2654,2,755 EAST 152ND STREET,10455,ADAMS,ADAMS,1,RESIDENT EMPLOYMENT SERVICES BRONX OFFICE/ COMMUNITY OPERATIONS SPACE (VACANT)
BRONX,2654,2,711 TINTON AVENUE,10455,ADAMS,ADAMS,1,DEVELOPMENT MAINTENANCE SHOP
BRONX,2654,2,721 TINTON AVENUE,10455,ADAMS,ADAMS,1,STOREROOM
BRONX,2654,2,731 TINTON AVENUE,10455,ADAMS,ADAMS,1,DEVELOPMENT MANAGEMENT OFFICE
BRONX,2654,2,690 WESTCHESTER AVENUE,10455,ADAMS,ADAMS,1,DAY CARE CENTER
BRONX,2654,2,700 WESTCHESTER AVENUE,10455,ADAMS,ADAMS,1,CONTRACTOR PAINT SHOP/ ELEVATOR SHOP/ NYCHA PAINT SHOP/ X-MAN SHOP
BRONX,2654,2,720 WESTCHESTER AVENUE,10455,ADAMS,ADAMS,1,BRICKLAYERS SHOP/ GLASS SHOP/ GROUNDS SHOP/ PLASTERERS SHOP
BRONX,2665,1,815 EAST 152ND STREET,10455,ADAMS,ADAMS,1,CARPENTERS SHOP
BRONX,2665,1,730 TINTON AVENUE,10455,ADAMS,ADAMS,1,PLAYGROUND (MANAGED BY NYC DEPARTMENT OF PARKS & RECREATION)
BRONX,2665,1,710 TINTON AVENUE,10455,ADAMS,ADAMS,1,BOILER
BRONX,2665,1,680 TINTON AVENUE,10455,ADAMS,ADAMS,1,
BRONX,2665,1,690 TINTON AVENUE,10455,ADAMS,ADAMS,1,
BRONX,2678,1,950 UNION AVENUE,10459,UNION AVENUE-EAST 163RD STREET,UNION AVENUE CONSOLIDATED,3,SENIOR CENTER/ STORAGE ROOM/ BOILER/ LAUNDRY ROOM/ ROOFTOP LEASE LOCATION
BRONX,2678,68,951 PROSPECT AVENUE,10459,PSS GRANDPARENT FAMILY APARTMENTS,"WEST SIDE FEDERATION FOR SENIOR AND SUPPORTIVE HOUSING, INC. (PRIVATE)",3,DEVELOPMENT MANAGEMENT OFFICE
BRONX,2680,1,815 EAST 166TH STREET,10459,UNION AVENUE-EAST 166TH STREET,UNION AVENUE CONSOLIDATED,3,BOILER
BRONX,2680,1,817 EAST 166TH STREET,10459,UNION AVENUE-EAST 166TH STREET,UNION AVENUE CONSOLIDATED,3,
BRONX,2680,1,819 EAST 166TH STREET,10459,UNION AVENUE-EAST 166TH STREET,UNION AVENUE CONSOLIDATED,3,
BRONX,2680,1,822 EAST 167TH STREET,10459,UNION AVENUE-EAST 166TH STREET,UNION AVENUE CONSOLIDATED,3,
BRONX,2680,1,820 EAST 167TH STREET,10459,UNION AVENUE-EAST 166TH STREET,UNION AVENUE CONSOLIDATED,3,
BRONX,2680,1,818 EAST 167TH STREET,10459,UNION AVENUE-EAST 166TH STREET,UNION AVENUE CONSOLIDATED,3,BOILER
BRONX,2680,1,1111 PROSPECT AVENUE,10459,UNION AVENUE-EAST 166TH STREET,UNION AVENUE CONSOLIDATED,3,
BRONX,2680,1,1113 PROSPECT AVENUE,10459,UNION AVENUE-EAST 166TH STREET,UNION AVENUE CONSOLIDATED,3,
BRONX,2680,1,1115 PROSPECT AVENUE,10459,UNION AVENUE-EAST 166TH STREET,UNION AVENUE CONSOLIDATED,3,BOILER
BRONX,2680,1,1104 UNION AVENUE,10459,UNION AVENUE-EAST 166TH STREET,UNION AVENUE CONSOLIDATED,3,BOILER
BRONX,2680,1,1102 UNION AVENUE,10459,UNION AVENUE-EAST 166TH STREET,UNION AVENUE CONSOLIDATED,3,
BRONX,2680,1,1100 UNION AVENUE,10459,UNION AVENUE-EAST 166TH STREET,UNION AVENUE CONSOLIDATED,3,
BRONX,2680,1,1098 UNION AVENUE,10459,UNION AVENUE-EAST 166TH STREET,UNION AVENUE CONSOLIDATED,3,
BRONX,2680,1,1096 UNION AVENUE,10459,UNION AVENUE-EAST 166TH STREET,UNION AVENUE CONSOLIDATED,3,
BRONX,2680,13,819 EAST 167TH STREET,10459,UNION AVENUE-EAST 166TH STREET,UNION AVENUE CONSOLIDATED,3,RESIDENT ASSOCIATION OFFICE
BRONX,2680,13,817 EAST 167TH STREET,10459,UNION AVENUE-EAST 166TH STREET,UNION AVENUE CONSOLIDATED,3,
BRONX,2680,13,815 EAST 167TH STREET,10459,UNION AVENUE-EAST 166TH STREET,UNION AVENUE CONSOLIDATED,3,BOILER
BRONX,2680,13,813 EAST 167TH STREET,10459,UNION AVENUE-EAST 166TH STREET,UNION AVENUE CONSOLIDATED,3,
BRONX,2680,13,811 EAST 167TH STREET,10459,UNION AVENUE-EAST 166TH STREET,UNION AVENUE CONSOLIDATED,3,
BRONX,2680,13,1135 PROSPECT AVENUE,10459,UNION AVENUE-EAST 166TH STREET,UNION AVENUE CONSOLIDATED,3,BOILER
BRONX,2680,19,818 HOME STREET,10459,DAVIDSON,UNION AVENUE CONSOLIDATED,3,BOILER/ BRICKLAYERS SHOP/ PLASTERERS SHOP
BRONX,2680,19,1221 PROSPECT AVENUE,10459,DAVIDSON,UNION AVENUE CONSOLIDATED,3,COMMUNITY CENTER
BRONX,2680,19,1150 UNION AVENUE,10459,DAVIDSON,UNION AVENUE CONSOLIDATED,3,TENANT PATROL ROOM/ MAINTENANCE SHOP (APT #5H)
BRONX,2680,19,1152 UNION AVENUE,10459,DAVIDSON,UNION AVENUE CONSOLIDATED,3,
BRONX,2696,5,820 HEWITT PLACE,10459,STEBBINS AVENUE-HEWITT PLACE,UNION AVENUE CONSOLIDATED,2,
BRONX,2696,5,826 HEWITT PLACE,10459,STEBBINS AVENUE-HEWITT PLACE,UNION AVENUE CONSOLIDATED,2,
